cie9_no_dot,ccs_code,ccs_label,ccs_code_lvl1,ccs_label_lvl1,ccs_code_lvl2,ccs_label_lvl2,ccs_code_lvl3,ccs_label_lvl3,ccs_code_lvl4,ccs_label_lvl4,ccs_epichron_label,ccs_vih_label,ccs_epichron_code
69515,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
69519,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
6952,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
6953,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
6954,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
69550,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
69551,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
69552,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
69553,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
69554,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
69555,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
69556,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
69557,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
69558,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
69559,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
69581,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
69589,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
6959,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
6960,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
6961,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
6962,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
6964,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
6968,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
6970,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
6971,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
6978,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
6979,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
6980,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
6981,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
6982,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
6983,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
6984,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
6988,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
6989,198,Other inflammatory condition of skin,12,Diseases of the skin and subcutaneous tissue,12.2,Other inflammatory condition of skin [198.],,,,,Psoriasis and other inflammatory,Psoriasis and other inflammatory,198
7070,199,Chronic ulcer of skin,12,Diseases of the skin and subcutaneous tissue,12.3,Chronic ulcer of skin [199.],12.3.1,Decubitus ulcer,,,Chronic ulcer of skin,Chronic ulcer of skin,199
70700,199,Chronic ulcer of skin,12,Diseases of the skin and subcutaneous tissue,12.3,Chronic ulcer of skin [199.],12.3.1,Decubitus ulcer,,,Chronic ulcer of skin,Chronic ulcer of skin,199
70701,199,Chronic ulcer of skin,12,Diseases of the skin and subcutaneous tissue,12.3,Chronic ulcer of skin [199.],12.3.1,Decubitus ulcer,,,Chronic ulcer of skin,Chronic ulcer of skin,199
70702,199,Chronic ulcer of skin,12,Diseases of the skin and subcutaneous tissue,12.3,Chronic ulcer of skin [199.],12.3.1,Decubitus ulcer,,,Chronic ulcer of skin,Chronic ulcer of skin,199
70703,199,Chronic ulcer of skin,12,Diseases of the skin and subcutaneous tissue,12.3,Chronic ulcer of skin [199.],12.3.1,Decubitus ulcer,,,Chronic ulcer of skin,Chronic ulcer of skin,199
70704,199,Chronic ulcer of skin,12,Diseases of the skin and subcutaneous tissue,12.3,Chronic ulcer of skin [199.],12.3.1,Decubitus ulcer,,,Chronic ulcer of skin,Chronic ulcer of skin,199
70705,199,Chronic ulcer of skin,12,Diseases of the skin and subcutaneous tissue,12.3,Chronic ulcer of skin [199.],12.3.1,Decubitus ulcer,,,Chronic ulcer of skin,Chronic ulcer of skin,199
70706,199,Chronic ulcer of skin,12,Diseases of the skin and subcutaneous tissue,12.3,Chronic ulcer of skin [199.],12.3.1,Decubitus ulcer,,,Chronic ulcer of skin,Chronic ulcer of skin,199
70707,199,Chronic ulcer of skin,12,Diseases of the skin and subcutaneous tissue,12.3,Chronic ulcer of skin [199.],12.3.1,Decubitus ulcer,,,Chronic ulcer of skin,Chronic ulcer of skin,199
70709,199,Chronic ulcer of skin,12,Diseases of the skin and subcutaneous tissue,12.3,Chronic ulcer of skin [199.],12.3.1,Decubitus ulcer,,,Chronic ulcer of skin,Chronic ulcer of skin,199
7071,199,Chronic ulcer of skin,12,Diseases of the skin and subcutaneous tissue,12.3,Chronic ulcer of skin [199.],12.3.2,Chronic ulcer of leg or foot,,,Chronic ulcer of skin,Chronic ulcer of skin,199
70710,199,Chronic ulcer of skin,12,Diseases of the skin and subcutaneous tissue,12.3,Chronic ulcer of skin [199.],12.3.2,Chronic ulcer of leg or foot,,,Chronic ulcer of skin,Chronic ulcer of skin,199
70711,199,Chronic ulcer of skin,12,Diseases of the skin and subcutaneous tissue,12.3,Chronic ulcer of skin [199.],12.3.2,Chronic ulcer of leg or foot,,,Chronic ulcer of skin,Chronic ulcer of skin,199
70712,199,Chronic ulcer of skin,12,Diseases of the skin and subcutaneous tissue,12.3,Chronic ulcer of skin [199.],12.3.2,Chronic ulcer of leg or foot,,,Chronic ulcer of skin,Chronic ulcer of skin,199
70713,199,Chronic ulcer of skin,12,Diseases of the skin and subcutaneous tissue,12.3,Chronic ulcer of skin [199.],12.3.2,Chronic ulcer of leg or foot,,,Chronic ulcer of skin,Chronic ulcer of skin,199
70714,199,Chronic ulcer of skin,12,Diseases of the skin and subcutaneous tissue,12.3,Chronic ulcer of skin [199.],12.3.2,Chronic ulcer of leg or foot,,,Chronic ulcer of skin,Chronic ulcer of skin,199
70715,199,Chronic ulcer of skin,12,Diseases of the skin and subcutaneous tissue,12.3,Chronic ulcer of skin [199.],12.3.2,Chronic ulcer of leg or foot,,,Chronic ulcer of skin,Chronic ulcer of skin,199
70719,199,Chronic ulcer of skin,12,Diseases of the skin and subcutaneous tissue,12.3,Chronic ulcer of skin [199.],12.3.2,Chronic ulcer of leg or foot,,,Chronic ulcer of skin,Chronic ulcer of skin,199
70720,199,Chronic ulcer of skin,12,Diseases of the skin and subcutaneous tissue,12.3,Chronic ulcer of skin [199.],12.3.1,Decubitus ulcer,,,Chronic ulcer of skin,Chronic ulcer of skin,199
70721,199,Chronic ulcer of skin,12,Diseases of the skin and subcutaneous tissue,12.3,Chronic ulcer of skin [199.],12.3.1,Decubitus ulcer,,,Chronic ulcer of skin,Chronic ulcer of skin,199
